,,combined_sldl_adjusted_moment_centroid,combined_sldl_area_per,combined_sldl_convex_hull,combined_sldl_convex_hull_pop,combined_sldl_population_moments
MN,64A,0.6770312629162201,0.2883283055940407,0.6299886042594227,0.5974942331177349,0.4777399021091434
MN,64B,0.9596501816626427,0.6328810628029404,0.8865385627733593,0.9528270163808426,1.16858128051439
MN,65A,0.7773440616285365,0.49074323303372736,0.8467075910576672,0.9369533786826575,0.699837480170726
MN,65B,0.7708508398773922,0.35808742524120757,0.6616001196864496,0.637157268494568,0.7866435749059735
MN,66A,0.8293949337618565,0.5238036976842031,0.8441774584314481,0.8447038663382243,0.7507623047914382
MN,66B,0.5784845840344753,0.28620497561683844,0.7396324049463692,0.7712615131900581,0.3413620686696133
MN,67A,0.8293622105983749,0.571435649876764,0.9401453617216338,0.9573182568184024,0.8235922739833765
MN,67B,0.8402049012857113,0.46270024574395574,0.7912367499398064,0.8265607453312814,0.8525136626955989
MO,001,0.7896772620474117,0.30591247406319017,0.8057138381818875,0.8863870493009566,1.0481317584306082
MO,002,0.9561089891112999,0.664828579037717,0.9277787567497775,0.9677672339424359,0.9603247556770017
MO,003,0.837255867512775,0.3942551687670352,0.8772649005063129,0.9386994835958173,0.6475651061634266
MO,004,0.8983916130972055,0.406982588938973,0.9063937053745768,0.627318928139882,0.6711820810504332
MO,005,0.7764864441635835,0.4848386903146241,0.9106450247305599,0.9672185941276289,0.6088066098397528
MO,006,0.9260988336037872,0.50660124634628,0.860561885539271,0.9412364563416189,0.9088239100907494
MO,007,0.9032339860681515,0.48483906780588837,0.8384606261523597,0.9648387535719145,0.8952667180635099
MO,008,0.7851645540092363,0.4839700343659789,0.8716847223592115,0.8223384285331188,0.7687267705550888
MO,009,0.8847853052880003,0.36507220484700753,0.8851115611944128,0.41142306114984317,2.053878541396494
MO,010,0.8129270254576763,0.42030142188465847,0.7929164532571007,0.9808777180390391,1.9948750539648223
MO,011,0.9316464210759737,0.35170827273065625,0.7866336397459304,0.7947940623039933,1.2462870460365658
MO,012,0.7108680356982106,0.27649408069953446,0.7293106554781421,0.863363465416072,0.41121239968555723
MO,013,0.8754088803859308,0.442913944930826,0.8407132805803079,0.6245655474945166,1.858512264750449
MO,014,0.8985872660894527,0.4423973851039863,0.7860620745977465,0.781694470631635,1.1721815616164308
MO,015,0.8934848810136012,0.4267372503563052,0.7720386674028272,0.8664228816322728,0.8246417164307224
MO,016,0.8732747119635594,0.4298226460954427,0.858462867976222,0.824426983851363,0.6959197387449588
MO,017,0.9544733314907016,0.4574431589007669,0.8366480139469654,0.838302752293578,0.9395210812818011
MO,018,0.8527087537634476,0.38927742019578954,0.7790721291579026,0.8240752814360847,1.17768798489616
MO,019,0.7745705925192828,0.4439899996583074,0.8538853011159936,0.9063583526653196,0.5643730126650519
MO,020,0.8952245116110998,0.3081378313828284,0.7722776493404644,0.6852646638054364,0.914613443402377
MO,021,0.8173487993753066,0.27036232543357097,0.7699252428890176,0.8653144108788902,0.6907373745953009
MO,022,0.8328400969833073,0.37933029911485666,0.7878299376042693,0.7402677146014982,0.5025694450536705
MO,023,0.8322488681695136,0.42798333392146315,0.8019666633473534,0.8988334725068954,0.7719307281234485
MO,024,0.8873353043649626,0.6341030147623384,0.9429622954602477,0.9982600442897818,0.7714736891792668
MO,025,0.6804654277047597,0.42704336544608346,0.9328493646786158,0.9515167161481864,0.5188967748953685
MO,026,0.7150255120092655,0.3497585030581925,0.6966277621876849,0.744126345190175,0.6385610436616207
MO,027,0.9124429832574827,0.37039240088264586,0.7703958650344361,0.6864511878463745,0.636584526448806
MO,028,0.853957543727256,0.49266481616191643,0.8249309028282086,0.9175618989154901,0.7206378284706083
MO,029,0.7422358269707723,0.22882704514025415,0.6331661061018269,0.5910672853828306,1.022691311106449
MO,030,0.8520541898357843,0.3034585315824465,0.7470125615650985,0.8843258881506363,0.8167252170584769
MO,031,0.9509776064457766,0.5421128765271598,0.9032247242012236,0.972997965600148,1.6317416811534882
MO,032,0.7438684351963634,0.34496568756839946,0.7911096807943616,0.7531051444968231,0.6011626074336242
MO,033,0.7667153000095177,0.24999055087631036,0.7269829085639057,0.8050027139497015,0.4644964178084352
MO,034,0.9136529870831798,0.5135125398302793,0.8708185625025084,0.7908537123686766,1.1269821950395864
MO,035,0.80048651380174,0.3205572717176558,0.7645335122595804,0.8884915626606834,0.792947101938794
MO,036,0.6781735073474863,0.32122708476994494,0.7506537675619982,0.940211077881312,0.4200649864303478
MO,037,0.7658680869862831,0.3556100525503413,0.8049718072285595,0.8308788288092022,0.6427481696951143
MO,038,0.8862568070442107,0.41760756403083993,0.7893089044745518,0.6635665961575442,0.5862466991464694
MO,039,0.637477324745127,0.27581589423120617,0.8129024843204944,0.7885989992852037,0.3897361230236514
MO,040,0.6686192422860231,0.32339042200272644,0.7753902132958959,0.7333937322406622,0.5440783986931254
MO,041,0.8713479759129371,0.3678912280101435,0.8155322172860554,0.7743025172462913,1.2842000708755794
MO,042,0.7944893811066212,0.3817613749134258,0.7824715650143471,0.6309591137429722,0.8140210650915377
MO,043,0.8625089821471881,0.2906045734872383,0.70181452728442,0.5092848108543175,0.8724505862957967
MO,044,0.8635875108392007,0.34308569067407774,0.7724286766561371,0.8226898444647759,0.825333232834308
MO,045,0.9090184708191846,0.31186229942275645,0.7929220534539525,0.8880803449049268,0.8244882124011209
MO,046,0.9292376060724828,0.43740914033962963,0.8351865170942534,0.7772505797995702,0.8052687661627751
MO,047,0.8742957923975371,0.3457912162683369,0.7605128208011136,0.630466926763223,0.8438484606800241
MO,048,0.9299046435947727,0.31590354812189997,0.8074070280836055,0.6260027564759515,1.0364521188091789
MO,049,0.9332226384519232,0.3252990139884139,0.8353189029054074,0.7432164400368061,0.8469624456331527
MO,050,0.8843804525280907,0.33363817028155135,0.820858018072057,0.43861968744044216,0.9141263383323689
MO,051,0.7939372469124377,0.2432196580592876,0.6216059841321924,0.6810215611668397,0.36841620768086764
MO,052,0.5270916581562486,0.25301474506393967,0.6899469124887853,0.9582759248186757,0.3211643026807919
MO,053,0.8636121329349709,0.3428617175493476,0.8230758841813879,0.7624736022526077,0.8683306254639125
MO,054,0.6114269243109598,0.28174361820992283,0.7506874728001481,0.5598008962768845,0.5946467537777567
MO,055,0.8610342434621249,0.20768987501011077,0.7322547537217737,0.6289586330615797,0.8227552018462733
MO,056,0.7552806596868963,0.36931093657820785,0.8852468362277676,0.8125779602204432,0.9736241933068709
MO,057,0.6623510266610297,0.27725216863324587,0.7922826781038358,0.7712463970652459,0.522583992597237
MO,058,0.9489471744566498,0.49107356555537385,0.9118003829587913,0.8373588307867514,0.9544482368648118
MO,059,0.7541704874402716,0.290896732072627,0.733903258216422,0.5072034844762118,0.6618008888604078
MO,060,0.7936040461713919,0.25772563082734656,0.7673834632795383,0.9718966470882608,0.6913355491104712
MO,061,0.7199152801521883,0.29107312978788774,0.74834389125529,0.7306630116809525,0.4019695925159347
MO,062,0.8710718973843032,0.4255493816099261,0.8643236537729839,0.8771835264718132,0.7164399793611678
MO,063,0.8971010750317582,0.34626362623520446,0.7984682553704077,0.7077299612482154,1.0133041755872874
MO,064,0.8223633393641278,0.1736161261595259,0.7180341624260325,0.5756414351112531,0.4241130675956396
MO,065,0.565154516264346,0.16953992727709222,0.5772707551401912,0.25771843266957317,2.9796142763619375
MO,066,0.788756708847092,0.3790192582097906,0.7084716630199641,0.701859661508165,1.589211991156453
MO,067,0.7748004048849038,0.4848182149345923,0.8694241664761462,0.9081329305135951,0.7396364642174512
MO,068,0.9295523977558768,0.41017543934537387,0.8487354949653925,0.903033156564405,0.970970537135377
MO,069,0.7412978202706285,0.3087315047072894,0.6467807617797746,0.8913476539061562,1.158778608283349
MO,070,0.6621534062416875,0.2600445482033845,0.6547370332795936,0.32563149331466956,0.4334071717701785
MO,071,0.6169998401517354,0.21421976523917868,0.6901564126145021,0.696146717393425,0.3266459078467472
MO,072,0.7785543246576639,0.2872194802712968,0.7174409231676065,0.8650747246064971,0.5380234407069941
MO,073,0.8328578154365663,0.3605750898969084,0.7982217645970223,0.7328258147893866,0.6623501921641567
MO,074,0.5704143011213595,0.16564540798910482,0.5387400022628541,0.5644946001698823,0.29890811749020557
MO,075,0.9276388467386707,0.3416592928648947,0.7617467191947143,0.9451428279421534,0.9108866439973418
MO,076,0.9092844085047639,0.3894582173422879,0.7992056231825658,0.7975945161697295,0.9999117309344784
MO,077,0.5837007080251851,0.18307657945291697,0.6070559845343199,0.7025963654778832,0.7084208995184968
MO,078,0.7033718861972992,0.24267863217874502,0.6985667317859064,0.712307432495825,0.46647058334085645
MO,079,0.8546762980649203,0.29259878117607546,0.7397450126509945,0.6733739139858751,0.657317799197704
MO,080,0.932485036818503,0.47832059460483173,0.8352761863363914,0.8889051772581787,0.8811505153168283
MO,081,0.8062575520730323,0.3460521254143613,0.787730991861135,0.7855019292807894,1.0237019250126584
MO,082,0.9270027302158973,0.4311313592682687,0.8249136498393974,0.8495971963042191,0.9182548714041613
MO,083,0.7103023262154908,0.26952314516850107,0.7071881296236944,0.7695246796935025,0.470059958070485
MO,084,0.9199769399681884,0.3612737639291138,0.8316602453458458,0.8614215254116133,0.8506827382202846
MO,085,0.7209789504943425,0.3901192712978104,0.7374383379386891,0.814031204565675,0.46384279757443225
MO,086,0.8875070942897221,0.5790590960737533,0.9093486101742108,1.0168932726628703,0.8484708235270686
MO,087,0.7632128770682093,0.4288871983208431,0.7935035126752589,0.832094602089943,0.8784762783778298
MO,088,0.7200662678295424,0.3504930164311485,0.8486979416023395,0.8686837329257808,0.5187235662378509
MO,089,0.8127069331668254,0.2559182569401485,0.7105850436620036,0.7760804845498409,0.5912057742920311
MO,090,0.8623765846485382,0.37126681594413763,0.792046833071024,0.9293781018940545,0.9075801170154197
MO,091,0.7413325553958552,0.41994904525497234,0.8211229766924096,0.9015102748205002,0.5689428875806508
MO,092,0.8376499346472978,0.4044397015762332,0.808185472206576,0.9106255957457483,0.7174125860551948
MO,093,0.9654740006683413,0.4747667551670163,0.8467537003439151,0.917755477172239,1.1080405790159273
MO,094,0.8507837160580323,0.29376130513230786,0.7168908467280496,0.8096918842123957,0.9648968423601062
MO,095,0.893570527412699,0.4801813130363053,0.7898678593259812,0.8617188444337,1.1291391113669769
MO,096,0.8355375635484444,0.30743758398478477,0.7473575566524212,0.7976740244884125,0.6026240277406654
MO,097,0.7542555362623349,0.26402683688501993,0.7223389041406739,0.9013344116457743,0.5070227499615938
MO,098,0.8695490482439607,0.36176962131978724,0.8335050836738882,0.741198613174839,0.5908876408906572
MO,099,0.9204146727770072,0.33502366275965595,0.7652037890508963,0.8689342930113768,1.132650389003973
MO,100,0.9569516009775882,0.33475673983619997,0.8057353296785789,0.8932670604619891,0.8707286980820376
MO,101,0.9199028275433179,0.44822940786133025,0.8400673361157954,0.7814637411366061,1.4921112306257545
MO,102,0.8999611318396602,0.40934283899766905,0.8509777430040623,0.8415364554556103,1.658444868541306
MO,103,0.8145216703510616,0.26380569146475796,0.7142892192375877,0.7440360678231892,0.6388992317182206
MO,104,0.7175604582298732,0.2645314103576129,0.6518827621526432,0.8549580072532926,0.5661889905943911
MO,105,0.908224842320612,0.4053921131224621,0.8642550163004317,0.9519054148449021,0.8578633562422204
MO,106,0.8362312461555584,0.447410553780627,0.8445732230319851,0.9463045826261379,0.8821065349834388
MO,107,0.5693649096325317,0.2172142958075726,0.7294725939220371,0.8184195364091654,0.30464055636827764
MO,108,0.7789816307446111,0.27574913849564986,0.7339003508888611,0.8921568627450981,0.539127655588674
MO,109,0.7368182831155775,0.19966867023449358,0.7063096788369919,0.7685220729366603,0.892455495275421
MO,110,0.9292311134918054,0.2960921750533548,0.7601917357642541,0.8922278277400014,0.6917579422709395
MO,111,0.9253789358741535,0.3797409412288324,0.8022756560399729,0.8082829435253851,0.9358400505958747
MO,112,0.9140793030774295,0.3100309409783382,0.7542658664772951,0.7739382525340162,0.7581066310660544
MO,113,0.7826004937927098,0.323753013871815,0.7826712021310094,0.9612922002328289,0.6656697090011078
MO,114,0.9513430660013694,0.545355458239763,0.8718520340136744,0.9051918165035531,1.4419090181319973
MO,115,0.93665776137601,0.3905589150916421,0.8213896737124943,0.6723962264150943,0.8513090088700648
MO,116,0.801093041937773,0.30924775134587174,0.7925880226062381,0.694335623308541,0.5751709203693853
MO,117,0.936012032349642,0.5230513893534673,0.9309595104704678,0.8933516337980688,1.0608395786431395
MO,118,0.8058921471477237,0.27307119873905894,0.7410735287124848,0.8547405998262054,0.7960497435428588
MO,119,0.8328337515825213,0.22847553479998825,0.6893839877192193,0.6471417585234556,0.8810712360198688
MO,120,0.9230249421120406,0.5375375429290078,0.873285137637793,0.8698835673988717,0.9775305747935724
MO,121,0.6378804307264754,0.2747196134137435,0.7649531741582766,0.6982903373530759,0.3682770184574598
MO,122,0.8317445877353431,0.4911254104592346,0.8386038829150174,0.9474547598298046,1.2335966740409303
MO,123,0.7595701714784364,0.32015898578274493,0.7245633040338773,0.6362981264154828,0.9411675291318466
MO,124,0.657984047924699,0.23538613304665523,0.7301635001144943,0.7583794572128145,0.8022507811919751
MO,125,0.8312659459393845,0.4559855489024178,0.8585852898794487,0.8655773880789727,0.6096325941282196
MO,126,0.9506433984637259,0.6659758183094541,0.9812088608469615,0.998665976967684,1.076105863926336
MO,127,0.8538249871243476,0.41861331378040667,0.8192889206071717,0.46295311867152694,0.8395619368380164
MO,128,0.766661445799696,0.3498074450921882,0.8025350796499808,0.943213084683583,0.9477830390965546
MO,129,0.9043206745746584,0.5021916241642204,0.86343903705961,0.8234131829585063,0.743245178130251
MO,130,0.9323464027346879,0.5550394146295614,0.9100487524250983,0.9761981604001937,1.006095649720688
MO,131,0.9435786771987233,0.321489948874077,0.8149205543555013,0.8151818752299137,1.871596222392095
MO,132,0.8562806132146871,0.4890430509474024,0.8590028202988896,0.9148584785812287,0.8204868751528489
MO,133,0.8286143846540251,0.4741558522927193,0.8376869172920832,0.7736096920157641,0.7940506341852305
MO,134,0.8216931879266726,0.45468397268511435,0.7759309925321758,0.8275846439740743,0.8233265111971156
MO,135,0.8848014239593188,0.3371638992346816,0.7272310854374686,0.7008072365031202,0.8988161262317015
MO,136,0.9124471204986049,0.4795421210932356,0.8511860303229147,0.7340159089542968,1.1128138026830767
MO,137,0.9130901388875312,0.4088406675301993,0.8183954122014264,0.8522960536937518,0.7816436716271883
MO,138,0.8310931006087829,0.45565269545463527,0.8498188028730396,0.7864585548420023,0.7035924555846551
MO,139,0.7600332472483777,0.36058472881049386,0.7172346813906986,0.9132462221335594,1.1535658882871804
MO,140,0.9593628814865144,0.6403179118483905,0.937890322529784,0.9617650125104253,1.9592476125593603
MO,141,0.9121691011866072,0.6649040408058993,0.9777025452658166,0.840911197626993,0.6962665595638659
MO,142,0.9296894717521943,0.5198104456280506,0.8347603799743774,0.611624224831772,0.7423629625094722
MO,143,0.805724291363551,0.4150341419964176,0.8139423180582763,0.8397656707674283,0.5177185687612754
MO,144,0.8795731633804655,0.3589915205126725,0.7848985479532923,0.754746835443038,0.7735532483102384
MO,145,0.8337037257587582,0.30614774279506524,0.6849696480228473,0.5725101921956901,0.8476223597143081
MO,146,0.9123544767855053,0.36492382561816294,0.8727027472136721,0.49975709990415296,1.9724022535057915
MO,147,0.8687728065280346,0.2937939937620136,0.7403378061368915,0.9597335987139248,2.8545578358256067
MO,148,0.8585166292126358,0.30702985560210455,0.7858549877007962,0.7851255886970173,0.9238012160444085
MO,149,0.8076288770177817,0.26331249767675313,0.7337171767933163,0.8820897327367275,0.6954710088241963
MO,150,0.7656130619921779,0.2597112135895401,0.6429121548611393,0.8454942603522796,0.5811345428732146
MO,151,0.9441101424453585,0.3518709553345683,0.875948643063022,0.9338087637093867,0.9158645372914082
